,artist_name,track_name,popularity,duration_s,key,mode,tempo,valence,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,music_genre
1119,Bastien Keb,Fit Rare (feat. Cappo),42.0,309.24,G#,Minor,72.986,0.717,0.0188,0.389,0.716,1.64e-05,0.304,-8.194,0.0323,Jazz
1120,empty_field,Birdland,38.0,401.966,G,Major,89.22399999999999,0.579,0.16,0.481,0.678,0.00324,0.191,-9.609,0.0323,Jazz
1121,A Tribe Called Quest,Ego,46.0,197.44,B,Major,177.92,0.629,0.225,0.629,0.704,0.0,0.11,-5.52,0.277,Jazz
1122,The Contortionist,Language II: Conspire,37.0,255.6,F#,Major,176.16,0.177,0.00109,0.223,0.859,0.0111,0.268,-5.049,0.107,Jazz
1123,Bob Reynolds,Stray Voltage,37.0,293.842,B,Major,85.06200000000001,0.0706,0.94,0.24,0.275,-0.004047114125891774,0.084,-15.566,0.0375,Jazz
1124,Django Reinhardt,Tiger Rag,34.0,153.84,G#,Major,144.88299999999998,0.963,0.984,0.698,0.437,0.0,0.107,-7.818,0.042,Jazz
1125,Dean Martin,Standing On The Corner,39.0,171.24,A,Major,102.515,0.469,0.846,0.592,0.286,0.0,0.272,-10.229,0.0455,Jazz
1126,Malakoff Kowalski,My First Piano,38.0,184.493,C,Major,110.632,0.224,0.995,0.49,0.0134,-0.006159026358218023,0.0781,-27.075,0.0489,Jazz
1127,ØDYSSEE,High at the Coktail,47.0,85.775,F,Minor,89.51899999999999,0.769,0.324,0.644,0.722,0.00483,0.0895,-4.872,0.0787,Jazz
1128,Kadhja Bonet,Wings,34.0,243.631,E,Minor,83.96600000000001,0.529,0.535,0.557,0.576,0.00483,0.0712,-6.661,0.0307,Jazz
1129,"Grover Washington, Jr.",Inner City Blues (Make Me Wanna Holler),34.0,435.16,C#,Major,114.82659851669546,0.832,0.0837,0.65,0.603,0.256,0.0317,-10.523,0.0574,Jazz
1130,Count Basie,Corner Pocket,40.0,315.0,F#,Major,126.324,0.758,0.743,0.515,0.329,0.0708,0.0493,-11.935,0.0391,Jazz
1131,Tony Williams,Proto-Cosmos,38.0,239.627,C#,Minor,126.324,0.641,0.000848,0.399,0.719,0.56,0.345,-14.61,0.048,Jazz
1132,tides.,mello,52.0,68.635,G#,Major,83.962,0.79,0.896,0.684,0.371,0.0002379999999999,0.0999,-9.73,0.0826,Jazz
1133,Bonus Points,After Hours,38.0,168.5,A,Major,89.992,0.587,0.459,0.777,0.716,0.0002379999999999,0.385,-6.709,0.109,Jazz
1134,Tina Brooks,Star Eyes,32.0,495.667,F,Minor,89.34200000000001,0.715,0.738,0.527,0.343,6.69e-06,0.183,-11.202,0.0534,Jazz
1135,Ismael Rivera,Dime Por Que,38.0,214.213,A#,Major,164.666,0.966,0.759,0.634,0.676,0.0,0.323,-4.586,0.0475,Jazz
1136,Mose Allison,I Don't Worry About A Thing,35.0,137.706,F,Major,109.802,0.544,0.832,0.764,0.166,0.00228,0.146,-18.254,0.0535,Jazz
1137,empty_field,soil pots,36.0,104.318,C#,Major,92.061,0.663,0.317,0.822,0.171,0.124,0.105,-10.49,0.0859,Jazz
1138,Courtney Pine,How Many More,54.0,387.45,F,Major,119.845,0.371,0.799,0.403,0.307,0.124,0.143,-13.426,0.0357,Jazz
1139,Brian Culbertson,Get It On,32.0,245.733,F,Minor,104.006,0.75,0.0639,0.76,0.733,0.511,0.0551,-7.393,0.0371,Jazz
1140,Nat King Cole,You Made Me Love You (I Didn't Want To Do It) - Remastered,37.0,172.04,G#,Major,81.183,0.219,0.632,0.192,0.3,9.08e-06,0.142,-12.119,0.0333,Jazz
1141,Stan Getz,Corcovado,62.0,258.56,C,Major,126.854,0.391,0.935,0.517,0.0854,0.00762,0.284,-17.722,0.0483,Jazz
1142,Funkadelic,I'll Stay,41.0,258.227,D,Major,142.379,0.616,0.289,0.634,0.565,0.294,0.0938,-8.733,0.0279,Jazz
1143,Catherine Russell,"I'm Lazy, That's All",41.0,186.627,A,Major,86.369,0.315,0.904,0.68,0.15,0.0,0.101,-11.423,0.125,Jazz
1144,Jeff Lorber,Katherine,31.0,275.653,D,Minor,92.163,0.66,0.38,0.658,0.6,8.27e-06,0.0733,-12.071,0.0284,Jazz
1145,Tower Of Power,Only so Much Oil in the Ground - Remastered,35.0,229.96,D,Minor,122.29799999999999,0.848,0.164,0.672,0.883,8.27e-06,0.0908,-7.342,0.115,Jazz
1146,Bill Evans,Autumn Leaves,50.0,203.893,G,Minor,103.006,0.584,0.951,0.637,0.247,0.000202,0.0807,-16.553,0.0393,Jazz
1147,Tony Bennett,A Kiss to Build a Dream On,43.0,203.893,C#,Major,86.839,0.22,0.965,0.47,0.109,0.000202,0.122,-18.386,0.0377,Jazz
1148,Rubén Blades,Te Estan Buscando,46.0,234.787,E,Minor,143.84799999999998,0.901,0.576,0.796,0.65,5.05e-06,0.0948,-6.642,0.0403,Jazz
1149,Tommy Guerrero,Atacama,31.0,234.787,C,Minor,113.994,0.196,0.663,0.708,0.441,0.00789,0.101,-11.949,0.0381,Jazz
1150,Art Blakey & The Jazz Messengers,Infra-Rae,33.0,414.4,D,Minor,87.132,0.713,0.595,0.449,0.603,0.00789,0.0237,-13.166,0.0615,Jazz
1151,Ella Fitzgerald,Necessary Evil,46.0,153.613,A#,Major,87.132,0.676,0.637,0.626,0.342,0.0,0.224,-7.21,0.111,Jazz
1152,Eva Cassidy,Ain't No Sunshine,42.0,206.0,D,Minor,128.874,0.235,0.906,0.562,0.0878,0.000792,0.11,-15.502,0.0375,Jazz
1153,Acoustic Alchemy,The Velvet Swing,29.0,336.0,B,Minor,79.192,0.709,0.365,0.472,0.648,9.82e-05,0.0798,-9.64,0.0275,Jazz
1154,George Benson,On Broadway - Edit,43.0,316.067,A#,Minor,125.79700000000001,0.835,0.232,0.772,0.507,9.82e-05,0.0647,-9.384,0.0503,Jazz
1155,Madeleine Peyroux,Shout Sister Shout,45.0,162.427,G,Minor,125.79700000000001,0.451,0.895,0.638,0.262,0.0,0.236,-13.275,0.0622,Jazz
1157,Rubén Blades,Plastico,56.0,401.013,B,Minor,78.007,0.715,0.647,0.641,0.635,0.0,0.58,-6.656,0.068,Jazz
1158,Gregg Karukas,Do Watcha Love,37.0,315.403,G,Major,78.007,0.605,0.572,0.673,0.402,0.135,0.0997,-11.771,0.0431,Jazz
1159,Count Basic,One One 4,31.0,250.4,G,Minor,92.98299999999999,0.809,0.204,0.713,0.633,0.015,0.0855,-9.275,0.0316,Jazz
1160,Oscar D'León,Tiempo,0.0,186.286,C,Major,79.082,0.216,0.96,0.448,0.0828,0.000277,0.146,-18.007,0.0348,Jazz
1161,empty_field,Ron's Theme,36.0,86.093,C,Minor,79.94800000000001,0.0567,0.938,0.41,0.0117,0.55,0.11,-16.548,0.0419,Jazz
1162,Ahmad Jamal Trio,Volga Boatman,35.0,180.253,A,Minor,83.802,0.538,0.737,0.561,0.201,0.55,0.112,-16.548,0.0623,Jazz
1163,Mildred Bailey,Give Me Liberty or Give Me Love,47.0,180.253,A#,Major,109.741,0.568,0.992,0.668,0.231,4.75e-05,0.298,-11.277,0.0504,Jazz
1164,Thievery Corporation,Drop Your Guns,36.0,224.04,C#,Minor,140.042,0.44,0.306,0.803,0.444,0.0254,0.318,-9.078,0.0773,Jazz
1165,Thievery Corporation,Road Block,37.0,216.52,C#,Minor,146.971,0.875,0.149,0.878,0.567,0.0133,0.343,-8.294,0.084,Jazz
1167,Kiefer,Socially Awkward,42.0,142.044,C#,Major,90.494,0.767,0.554,0.735,0.508,0.646,0.0995,-6.437,0.0884,Jazz
1168,Chet Baker,It's Always You - Vocal Version,62.0,215.467,G#,Major,81.735,0.31,0.923,0.499,0.0341,5.27e-05,0.131,-22.31,0.0417,Jazz
1169,Parov Stelar,Everything of My Heart,47.0,187.217,A#,Minor,119.984,0.234,0.0491,0.553,0.613,0.0135,0.184,-7.586,0.0732,Jazz
1171,Blockhead,Dream On,37.0,224.041,C#,Minor,172.015,0.632,0.00644,0.627,0.52,0.563,0.438,-13.939,0.035,Jazz
1173,Jimmy Smith,Mellow Mood,42.0,522.907,C,Minor,153.041,0.847,0.934,0.516,0.378,0.671,0.113,-16.591,0.0442,Jazz
1174,Snarky Puppy,Atchafalaya,35.0,364.387,A#,Minor,202.523,0.645,0.163,0.43,0.675,0.0232,0.176,-10.513,0.0745,Jazz
1177,tusken.,Trey Gowdy,46.0,146.341,C#,Major,82.03,0.562,0.431,0.748,0.263,0.406,0.14,-10.783,0.27,Jazz
1180,Bugseed,highway one,5.0,216.278,A#,Minor,79.975,0.416,0.159,0.625,0.783,0.662,0.111,-7.765,0.0856,Jazz
1181,Charlie Parker,Salt Peanuts,35.0,459.053,A#,Major,157.747,0.73,0.393,0.463,0.587,0.0537,0.32,-10.197,0.0401,Jazz
1182,Chuck Mangione,Feels So Good,48.0,37.44,F,Major,103.65799999999999,0.524,0.455,0.576,0.603,0.0537,0.0406,-9.603,0.0329,Jazz
1183,Judy Garland,We're Off to See the Wizard,38.0,37.44,G#,Major,120.617,0.714,0.848,0.522,0.445,0.000227,0.206,-16.359,0.118,Jazz
1184,"Harry Connick, Jr.",Don't Get Around Much Anymore,36.0,261.2,E,Major,120.617,0.341,0.79,0.597,0.0743,0.0,0.125,-16.807,0.0465,Jazz
1185,The Cinematic Orchestra,The Awakening Of A Woman - Burnout,39.0,288.933,C,Minor,171.389,0.257,0.291,0.424,0.448,0.0404,0.187,-12.583,0.0288,Jazz
1186,Weather Report,River People - Live,37.0,288.933,F,Major,102.984,0.435,0.515,0.623,0.659,0.0404,0.364,-8.532,0.04,Jazz
1188,Kamasi Washington,Can You Hear Him,34.0,534.752,G,Minor,125.479,0.441,0.291,0.339,0.911,0.17167272960499064,0.0896,-6.393,0.142,Jazz
1189,Robi Botos,My Foolish Heart,31.0,242.507,A,Major,110.064,0.079,0.972,0.426,0.15,0.0739,0.106,-19.671,0.0361,Jazz
1190,Nick Hakim,Roller Skates,42.0,242.507,C#,Minor,94.992,0.617,0.164,0.714,0.662,0.0739,0.106,-5.295,0.0302,Jazz
1191,Joe Henderson,A Shade Of Jade - Rudy Van Gelder Edition/2003 Digital Remaster/24 Bit Mastering,31.0,428.2,F,Minor,135.523,0.602,0.61,0.445,0.651,7.66e-06,0.0853,-10.226,0.0385,Jazz
1192,Nat King Cole,Nature Boy,50.0,173.533,D,Minor,173.451,0.115,0.971,0.203,0.0895,0.0213,0.108,-19.755,0.0404,Jazz
1193,Norah Jones,What Am I To You?,63.0,210.0,C,Major,75.97800000000001,0.533,0.694,0.651,0.347,0.0249,0.11,-9.175,0.0341,Jazz
1194,Ibrahim Ferrer,Marieta,46.0,355.04,A,Major,79.07300000000001,0.713,0.831,0.592,0.545,0.0,0.155,-7.091,0.0746,Jazz
1195,Vince Guaraldi Trio,Christmas Is Coming,44.0,205.32,F,Major,82.58200000000001,0.797,0.786,0.39,0.346,0.0124,0.096,-14.285,0.037,Jazz
1196,empty_field,(Never Been To) California,36.0,274.967,G#,Major,98.965,0.724,0.73,0.705,0.427,0.64,0.114,-9.423,0.0462,Jazz
1198,Hiatus Kaiyote,Cicada,41.0,37.88,G,Minor,109.316,0.729,0.581,0.397,0.687,0.0119,0.173,-21.698,0.0468,Jazz
1199,Arch Echo,Earthshine,37.0,327.56,B,Minor,95.98700000000001,0.469,0.00196,0.538,0.915,0.12051440979258535,0.0541,-5.444,0.0516,Jazz
1200,Hiatus Kaiyote,Leap Frog,37.0,84.32,F,Major,95.98700000000001,0.269,0.459,0.607,0.503,0.000361,0.148,-14.754,0.0392,Jazz
1201,The Electric Swing Circus,Everybody Wants To Be A Cat,39.0,328.806,B,Minor,129.964,0.17,0.063,0.485,0.631,0.000361,0.221,-9.476,0.0579999999999999,Jazz
1202,KOKOROKO,Abusey Junction,51.0,429.093,G#,Minor,83.152,0.372,0.855,0.703,0.349,0.425,0.112,-11.853,0.0592,Jazz
1203,Euge Groove,Fellowship Hall,32.0,330.067,G#,Major,163.986,0.418,0.179,0.782,0.582,0.425,0.33,-5.227,0.0278,Jazz
1204,Brian Culbertson,Fullerton Ave. (feat. Chuck Loeb),32.0,358.677,C#,Major,163.986,0.837,0.0996,0.636,0.8,0.575,0.0902,-5.828,0.0378,Jazz
1205,Michael Franks,As Long As We're Both Together,37.0,364.707,F,Minor,117.955,0.768,0.593,0.855,0.356,0.00885,0.101,-14.847,0.0415,Jazz
1206,Buena Vista Social Club,Tiene Sabor,54.0,197.889,A,Minor,142.811,0.877,0.739,0.681,0.662,0.000177,0.105,-9.964,0.0482,Jazz
1207,Between The Buried And Me,Turn on the Darkness,34.0,506.733,G#,Major,170.27900000000002,0.381,6.6e-05,0.226,0.945,0.00117,0.122,-5.324,0.0686,Jazz
1208,George Benson,Love X Love,1.0,286.96,C#,Major,114.75,0.848,0.155,0.798,0.534,0.0013,0.113,-12.718,0.0394,Jazz
1209,Kenny Dorham,Alone Together,53.0,190.4,F,Minor,60.705,0.197,0.985,0.336,0.0619,-0.03547393073275668,0.11,-20.494,0.0363,Jazz
1210,Green Assassin Dollar,More Than Spirit,50.0,86.154,C,Minor,78.047,0.765,0.903,0.636,0.185,0.0,0.0956,-10.628,0.178,Jazz
1211,Nat King Cole,Ramblin' Rose,44.0,167.853,A,Major,97.061,0.31,0.794,0.431,0.379,0.0,0.303,-8.615,0.0267,Jazz
1212,Makaya McCraven,Suite for Artis Gilmore,44.0,182.347,C#,Minor,84.853,0.205,0.24,0.422,0.578,7.1e-06,0.39,-9.653,0.0577,Jazz
1213,Marlena Shaw,California Soul,60.0,177.227,G#,Minor,154.955,0.638,0.627,0.508,0.823,7.1e-06,0.39,-8.35,0.0644,Jazz
1214,Nina Simone,Baltimore,62.0,278.867,A,Major,154.955,0.734,0.417,0.638,0.28,0.439,0.0611,-16.516,0.0673,Jazz
1215,Bix Beiderbecke,Singin' The Blues,43.0,180.027,C,Minor,132.245,0.819,0.99,0.709,0.208,0.00256,0.0831,-12.245,0.0828,Jazz
1216,Nouvelle Vague,Dance With Me,53.0,220.427,A,Minor,126.035,0.292,0.792,0.679,0.462,0.00256,0.122,-7.478,0.0284,Jazz
1217,Boney James,I'll Always Love You (feat. Shai),37.0,266.2,A#,Major,86.066,0.431,0.479,0.569,0.537,0.0038399999999999,0.148,-8.465,0.0399,Jazz
1218,Celia Cruz,"Azucar, Azucar",37.0,180.208,C,Major,124.721,0.961,0.22,0.776,0.296,0.0,0.087,-18.156,0.0386,Jazz
1219,Snarky Puppy,Liquid Love - Live,33.0,396.237,A,Minor,169.13,0.514,0.286,0.456,0.669,0.0,0.0698,-9.87,0.256,Jazz
1220,B-Side,Just Don't Care,49.0,129.255,B,Minor,160.442,0.547,0.386,0.556,0.444,0.473,0.142,-6.768,0.047,Jazz
1221,Jamiroquai,Music of the Mind - Remastered,44.0,383.36,A,Minor,134.881,0.508,0.114,0.343,0.841,0.06919394902644918,0.384,-7.237,0.047,Jazz
1222,Chris Standring,Kaleidoscope,50.0,282.507,D,Major,94.012,0.53,0.688,0.693,0.446,1.18e-05,0.104,-11.045,0.0476,Jazz
1225,empty_field,Petits Machins (Little Stuff),31.0,484.333,C#,Major,120.87,0.303,0.353,0.442,0.463,0.687,0.339,-12.92,0.0356,Jazz
1226,Bud Powell,52nd Street Theme - Rudy Van Gelder Edition/1998 Digital Remaster,32.0,169.88,G,Major,93.954,0.854,0.845,0.541,0.59,0.0764,0.199,-7.876,0.0996,Jazz
1227,empty_field,The Arrow,39.0,157.019,D#,Minor,93.954,0.0783,0.532,0.415,0.289,0.0123,0.17,-11.986,0.0317,Jazz
1228,Wynton Marsalis,Layla,43.0,184.333,D,Minor,185.045,0.411,0.594,0.284,0.568,0.0002029999999999,0.206,-6.269,0.039,Jazz
1229,Bobby Darin,Mack the Knife,58.0,184.333,D#,Minor,82.755,0.464,0.76,0.549,0.529,0.0,0.206,-12.291,0.108,Jazz
1230,Bill Evans,Without a Song - Remastered Version,34.0,485.827,A#,Major,92.073,0.258,0.953,0.429,0.366,0.301,0.115,-16.006,0.0365,Jazz
1231,Ebo Taylor,Atwer Abroba,42.0,492.34,F,Minor,109.53399999999999,0.849,0.241,0.723,0.883,0.301,0.095,-6.595,0.0645,Jazz
1232,Brian Culbertson,That's Life,42.0,278.2,C,Major,104.00299999999999,0.657,0.16,0.752,0.672,0.14931091575639402,0.0822,-7.493,0.0298,Jazz
1233,empty_field,Tourniquet,38.0,359.305,E,Minor,163.024,0.0793,0.045,0.404,0.565,0.11747518125200226,0.115,-11.412,0.0394,Jazz
1234,Ashford & Simpson,Bourgie Bourgie,41.0,371.36,B,Minor,120.36399999999999,0.789,0.0022,0.466,0.764,0.0492,0.063,-8.956,0.0327,Jazz
1235,Ezra Collective,Chapter 7 (feat. Ty),49.0,287.321,G,Minor,130.761,0.803,0.205,0.787,0.523,0.0492,0.115,-8.628,0.0603,Jazz
1236,John Coltrane,Slow Blues,33.0,147.907,G,Minor,130.761,0.596,0.363,0.529,0.374,0.0,0.328,-13.653,0.112,Jazz
1237,Nina Simone,That's All I Ask,35.0,147.907,D#,Major,125.98299999999999,0.482,0.829,0.371,0.385,1.55e-06,0.155,-11.294,0.0398,Jazz
1238,Lester Nowhere,Balcony,45.0,119.353,F,Minor,82.02600000000001,0.655,0.792,0.777,0.281,0.05053120762938226,0.102,-9.672,0.0593,Jazz
1239,The Budos Band,Budos Theme,40.0,189.04,F,Minor,119.34299999999999,0.963,0.0294,0.435,0.873,0.0283,0.108,-6.003,0.077,Jazz
1240,Eva Cassidy,Autumn Leaves,49.0,338.133,A#,Minor,147.411,0.118,0.976,0.367,0.0445,0.0283,0.188,-19.014,0.035,Jazz
1241,Sons Of Kemet,My Queen Is Harriet Tubman,44.0,338.133,B,Minor,91.86200000000001,0.605,0.0545,0.644,0.76,0.00131,0.188,-7.713,0.0773,Jazz
1242,Stacey Kent,A Fine Romance,45.0,180.813,C#,Major,91.86200000000001,0.802,0.788,0.795,0.274,0.00131,0.123,-13.187,0.0429,Jazz
1243,Brad Mehldau Trio,Everything In Its Right Place,45.0,330.931,G#,Major,127.204,0.17,0.828,0.497,0.317,0.00135,0.107,-15.774,0.0332,Jazz
1244,Oscar D'León,Bravo De Verdad,40.0,330.931,F,Major,94.035,0.945,0.749,0.729,0.763,0.00135,0.256,-5.652,0.0413,Jazz
1245,Crazy P,Allow Me,47.0,246.399,A#,Minor,114.991,0.335,0.000535,0.714,0.816,0.339,0.0685,-6.818,0.033,Jazz
1246,Ahmad Jamal,Ahmad's Blues,55.0,199.936,F,Major,173.36,0.252,0.99,0.508,0.15,2.81e-05,0.144,-20.844,0.0418,Jazz
1247,Silvana Estrada,Al Norte,56.0,199.936,A,Major,81.053,0.333,0.95,0.632,0.246,2.81e-05,0.162,-12.601,0.0377,Jazz
1248,Mulatu Astatke,Tezeta,46.0,368.539,A#,Major,81.053,0.54,0.962,0.551,0.254,0.0588,0.0994,-14.48,0.0415,Jazz
1249,Michael Franks,Nightmoves,42.0,243.56,A#,Minor,107.432,0.598,0.68,0.719,0.333,0.0588,0.0962,-15.417,0.0257,Jazz
1251,Art Blakey & The Jazz Messengers,Dat Dere,34.0,528.227,G,Minor,126.05,0.597,0.766,0.709,0.129,0.0191,0.136,-23.051,0.0535,Jazz
1252,Brian Culbertson,Sensuality,30.0,390.547,B,Minor,123.955,0.316,0.407,0.8,0.415,0.442,0.323,-9.821,0.0399,Jazz
1253,Kenny G,By the Time This Night Is Over,44.0,260.773,C,Minor,103.87200000000001,0.472,0.0988,0.645,0.439,0.0,0.279,-12.43,0.037,Jazz
1254,Eberhard Weber,The Colours Of Chloë,54.0,471.093,A,Major,114.1,0.106,0.919,0.282,0.248,0.12924551959487401,0.109,-19.831,0.0366,Jazz
1255,Nujabes,Horn in the middle,41.0,248.6,G,Major,114.1,0.581,0.0778,0.79,0.943,0.000173,0.0855,-8.631,0.0398,Jazz
1256,Patti Page,Tennessee Waltz,41.0,185.0,F,Major,86.156,0.374,0.971,0.475,0.139,0.000173,0.128,-12.619,0.0333,Jazz
1257,Esbjörn Svensson Trio,Seven Days of Falling,43.0,386.6,A#,Minor,113.86200000000001,0.147,0.92,0.587,0.155,1.57e-06,0.0895,-19.021,0.0379,Jazz
1258,Speedometer,Am I Your Woman? featuring Ria Currie,44.0,192.16,E,Minor,103.06,0.873,0.451,0.767,0.851,1.57e-06,0.0905,-4.435,0.108,Jazz
1259,Billie Holiday,He's Funny That Way,41.0,190.48,G,Major,131.577,0.245,0.982,0.557,0.0669,0.00162,0.118,-16.218,0.0447,Jazz
1261,Bill Evans,Peace Piece,61.0,404.16,C,Major,132.97299999999998,0.0659,0.987,0.464,0.0266,0.641,0.0836,-20.338,0.0532,Jazz
1262,Blockhead,Coloring Book,43.0,300.427,G,Minor,140.02200000000002,0.822,0.011,0.673,0.661,0.641,0.0809,-7.152,0.0475,Jazz
1263,De La Soul,Snoopies,49.0,255.13,G,Major,101.925,0.639,0.127,0.631,0.604,0.0,0.22,-9.936,0.141,Jazz
1264,Richard Elliot,Chill Factor,50.0,139.605,F,Minor,95.34299999999999,0.693,0.16,0.69,0.731,0.337,0.143,-5.741,0.0336,Jazz
1265,Oddfish,Indelible,49.0,139.605,G,Minor,79.98,0.157,0.411,0.629,0.477,5.59e-05,0.116,-10.669,0.05,Jazz
1269,Gabriel Garzón-Montano,Golden Wings,43.0,330.373,A,Minor,90.88799999999999,0.353,0.243,0.844,0.558,0.647,0.0893,-11.416,0.153,Jazz
1270,Zero 7,Warm Sound,53.0,330.373,F,Major,121.802,0.107,0.514,0.519,0.389,0.153,0.1,-9.807,0.0304,Jazz
1271,Stacey Kent,Les eaux de Mars,58.0,218.24,C#,Major,139.821,0.668,0.864,0.732,0.276,5.05e-06,0.096,-12.828,0.0427,Jazz
1272,Odd Chap,Button Up,36.0,203.077,C#,Minor,104.01,0.72,0.213,0.822,0.891,0.464,0.0851,-5.104,0.0641,Jazz
1273,Basia,Cruising For Bruising,37.0,249.827,F,Minor,120.057,0.978,0.0907,0.782,0.522,0.00224,0.032,-14.896,0.0357,Jazz
1274,George Benson,Turn Your Love Around,1.0,230.107,A,Minor,205.726,0.766,0.334,0.627,0.385,0.0,0.182,-13.655,0.0537,Jazz
1275,empty_field,The Masquerade Is Over,58.0,258.107,A#,Major,174.365,0.128,0.909,0.341,0.0446,0.00785,0.157,-18.109,0.0348,Jazz
1276,Art Farmer,Soulsides,34.0,268.705,F,Major,78.154,0.55,0.258,0.559,0.273,0.0669,0.0727,-16.45,0.0294,Jazz
1277,Django Reinhardt,Topsy,33.0,185.547,F,Minor,92.594,0.633,0.841,0.817,0.21,0.09229988651939824,0.111,-13.745,0.0951,Jazz
1278,Barrio Jazz Gang,Linda Cançao,43.0,245.056,A,Minor,95.01799999999999,0.861,0.0605,0.805,0.693,1.23e-06,0.06,-10.266,0.0409,Jazz
1279,Nuwamba,Unusual,30.0,257.49,B,Major,95.01799999999999,0.676,0.0469,0.732,0.533,1.23e-06,0.0618,-8.019,0.113,Jazz
1280,empty_field,Makin' Whoopee - Take 2 / Complete Alternate Take,42.0,257.96,F,Minor,73.415,0.339,0.795,0.48,0.16,0.0,0.161,-16.13,0.171,Jazz
1282,Mr. Käfer,Hidden Voice,59.0,201.627,D#,Minor,86.12299999999999,0.253,0.106,0.519,0.392,0.674,0.139,-13.33,0.0559,Jazz
1283,Julian Lage,Missouri,39.0,251.613,F,Major,127.919,0.102,0.935,0.4,0.263,0.0128,0.123,-14.982,0.0462,Jazz
1284,Submotion Orchestra,All Yours,40.0,277.8,A#,Minor,140.14700000000002,0.118,0.626,0.385,0.383,0.0128,0.145,-8.979,0.0317,Jazz
1285,El Michels Affair,Incarcerated Scarfaces,33.0,100.493,B,Major,90.258,0.27,0.0184,0.76,0.494,0.265,0.102,-9.391,0.042,Jazz
1286,Stanley Turrentine,Journey Into The Melody,35.0,298.107,F,Major,98.348,0.19,0.971,0.432,0.0299,0.265,0.167,-20.965,0.0411,Jazz
1288,Flughand,Waltstro,35.0,108.442,C,Major,82.005,0.247,0.596,0.677,0.593,0.572,0.1,-6.371,0.133,Jazz
1289,Dorothy Ashby,I Will Follow You,37.0,189.507,D#,Major,109.185,0.82,0.844,0.533,0.423,0.572,0.146,-13.553,0.0358,Jazz
1290,Swing Republic,Back in Time,43.0,198.667,F#,Minor,117.98299999999999,0.645,0.0166,0.87,0.792,0.123,0.178,-5.327,0.047,Jazz
1291,A Tribe Called Quest,Push It Along,41.0,454.28,C#,Major,94.65,0.615,0.334,0.536,0.704,1.87e-06,0.503,-7.674,0.031,Jazz
1292,Norah Jones,Waiting,52.0,211.053,A#,Major,93.786,0.403,0.865,0.675,0.175,0.0092,0.106,-14.548,0.031,Jazz
1293,empty_field,Whirly-Bird,41.0,232.493,G#,Major,131.715,0.854,0.73,0.502,0.536,0.12836340988674858,0.115,-10.579,0.087,Jazz
1294,Meshuggah,Lethargica,39.0,347.187,F,Major,93.477,0.0711,2.96e-05,0.279,0.966,0.03471046495095215,0.436,-6.293,0.0578,Jazz
1295,Large Professor,Sewin'Love - Instrumental,49.0,178.773,B,Minor,93.477,0.842,0.0279,0.797,0.496,0.452,0.0859,-9.768,0.0486,Jazz
1296,Lemongrass,Blue Skies in Your Eyes,44.0,242.844,A,Minor,92.005,0.605,0.271,0.705,0.479,0.452,0.139,-10.572,0.0376,Jazz
1297,oofoe,far away,2.0,66.212,E,Major,79.938,0.506,0.637,0.52,0.191,0.11126135018702013,0.112,-16.68,0.0976,Jazz
1298,Yussef Kamaal,Lowrider,36.0,268.467,D,Major,126.221,0.562,0.0125,0.529,0.677,0.08739718558805801,0.0637,-9.637,0.0405,Jazz
1299,Euge Groove,Let's Get It On,31.0,280.227,G,Major,151.406,0.636,0.203,0.704,0.563,0.12445123115387288,0.155,-9.501,0.0428,Jazz
1300,John Scofield,Can’t Dance,38.0,452.012,G,Major,101.185,0.387,0.907,0.52,0.471,0.10547190410582341,0.0979,-10.888,0.047,Jazz
1301,Minthaze,Knives n Cherries,48.0,182.903,C,Major,80.06,0.76,0.283,0.658,0.373,0.0004599999999999,0.0734,-16.213,0.111,Jazz
1302,Wolfgang Lohr,Wochenend Und Sonnenschein (Electro Swing),43.0,182.903,C,Minor,124.056,0.558,0.0067,0.826,0.89,0.0004599999999999,0.0659,-4.671,0.163,Jazz
1303,Thievery Corporation,Ghetto Matrix,40.0,226.52,D,Minor,171.94,0.223,0.359,0.592,0.769,0.0143,0.122,-7.127,0.19,Jazz
1304,Cab Calloway,The Jumpin' Jive,37.0,167.36,F,Minor,87.925,0.748,0.959,0.691,0.379,0.0001899999999999,0.137,-15.171,0.124,Jazz
1305,Miles Davis,Ghetto Walkin',47.0,222.8,C,Major,87.925,0.508,0.457,0.535,0.729,0.0001189999999999,0.108,-9.513,0.0689,Jazz
1306,Melody Gardot,Our Love Is Easy - Live,46.0,382.307,F#,Minor,112.727,0.114,0.946,0.347,0.0719,0.0266,0.0827,-20.843,0.0355,Jazz
1307,Rebirth Brass Band,I Feel Like Funkin' It Up - Extended Mix,37.0,335.507,G#,Major,110.988,0.787,0.206,0.622,0.601,0.0286,0.0827,-12.551,0.157,Jazz
1308,empty_field,"Let's Have Another Cup Of Coffee (From ""Face The Music"") - 2002 Remastered",35.0,183.213,D#,Major,161.418,0.687,0.847,0.576,0.412,0.0,0.12,-9.244,0.0698,Jazz
1309,Lee Morgan,"Yes I Can, No You Can't",37.0,443.253,A#,Major,122.484,0.705,0.481,0.575,0.721,0.00236,0.0662,-10.433,0.0327,Jazz
1310,Hiatus Kaiyote,Nakamarra (Rox N Stix Desert Mix),42.0,287.093,F,Minor,86.883,0.583,0.847,0.726,0.313,7.77e-05,0.0619,-10.193,0.0334,Jazz
